-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1855
-0.0002,-0.1854
-0.0002,-0.1853
-0.0002,-0.1853
-0.0002,-0.1854
-0.0002,-0.1851
-0.0001,-0.185
-0.0001,-0.185
-0.0002,-0.185
-0.0001,-0.185
0,-0.1849
0,-0.185
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1849
0,-0.1848
0.0001,-0.1848
0.0001,-0.1847
0.0001,-0.1847
0.0001,-0.1847
0.0001,-0.1847
0.0001,-0.1847
0.0001,-0.1847
0.0002,0.1845
0.0004,-0.1844
0.0004,-0.1844
0.0004,-0.1843
0.0005,0.1652
0.0006,-0.1841
0.0006,-0.1841
0.0006,-0.1838
0.0007,-0.1837
0.0008,-0.1834
0.001,-0.183
0.0013,-0.1826
0.0015,-0.1819
0.0022,-0.1808
0.0031,-0.1793
0.0043,-0.1771
0.0058,-0.1738
0.0069,-0.1687
0.0055,-0.1646
0.0033,-0.1625
0.0023,-0.1619
0.0019,-0.1616
0.0018,-0.1612
0.0018,-0.1607
0.0018,-0.1602
0.0019,-0.16
0.0019,-0.1599
0.0019,-0.1599
0.0019,-0.1599
0.0019,-0.1599
0.0019,-0.1599
0.0019,-0.1598
0.0019,-0.1598
0.0019,-0.1598
0.0019,-0.1598
